utt_id,speaker_id,wav_path,label,split,duration,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,f0_mean,f0_std,voiced_ratio
03-01-05-02-02-02-20,20,data/raw/Actor_20/03-01-05-02-02-02-20.wav,angry,test,3.537,-269.4629822,80.31362152,36.71290588,58.82716751,-14.78174305,48.45775223,2.529002666,25.45905495,-35.62207794,31.47813034,-8.778956413,18.47429276,-36.45483017,14.7582531,-17.94019508,10.4070034,-23.42776489,13.02587509,-11.89791584,15.37989616,-16.90405846,13.22263241,-13.37554264,12.36288834,-8.86241436,10.7167263,0.036786318,0.028348023,0.199168925,0.168133677,2506.40813,1228.416306,1802.388325,356.592457,4613.360969,1395.051895,376.4192351,40.27176183,0.530612245
03-01-03-01-01-01-21,21,data/raw/Actor_21/03-01-03-01-01-01-21.wav,happy,train,3.837,-398.7112122,89.90805817,105.4576797,58.45420837,-12.5457592,39.64149857,32.22367096,25.61532021,-8.472455978,27.5427227,-9.697192192,18.01957893,-8.912186623,22.0337944,-24.36949158,12.69817829,-7.342905045,13.09307384,-4.304541111,18.02291489,-13.62520695,15.2944603,0.768279433,9.231472015,-8.442243576,10.08423138,0.014729984,0.009158659,0.113737513,0.080220805,1555.869292,948.1055483,1416.331906,494.5829923,2902.792008,1631.582789,115.6672401,17.50530221,0.754098361
03-01-03-01-01-02-21,21,data/raw/Actor_21/03-01-03-01-01-02-21.wav,happy,train,3.804,-374.0639343,80.02506256,106.3341293,58.58467484,-20.15008926,47.38623428,38.14462662,25.09243774,-4.646763325,26.82629204,-12.8514576,19.76867485,-4.035618782,18.58003998,-26.83095741,14.36609554,-8.723353386,12.57963753,-2.754150867,16.29313278,-13.98897552,14.07833481,1.491708279,7.911019802,-6.891757488,8.372061729,0.016927699,0.010722071,0.109711746,0.075922426,1587.618323,941.6406437,1432.538644,487.5578241,2980.46875,1575.631946,133.4294582,19.00722401,0.603448276
03-01-03-01-02-01-21,21,data/raw/Actor_21/03-01-03-01-02-01-21.wav,happy,train,3.704,-349.5422058,90.24988556,103.8426895,68.22682953,-23.1709137,49.08005905,35.33818817,26.42054749,-10.72422791,25.83078766,-10.22507668,16.5003891,-14.96818638,23.58988571,-29.66348267,16.52689362,-8.337229729,16.29278564,-5.435761452,18.09833717,-17.2149353,13.52341843,1.049642563,9.265965462,-8.233578682,7.295052052,0.021358352,0.012467182,0.139282227,0.146445053,1716.549139,1170.067388,1381.325869,430.1431973,3121.09375,1574.551044,119.5829846,22.88654942,0.589285714
03-01-03-01-02-02-21,21,data/raw/Actor_21/03-01-03-01-02-02-21.wav,happy,train,3.837,-384.9967651,105.327713,105.0681076,71.51455688,-13.4215641,44.86013412,24.69130516,28.39715576,-7.381085873,25.7062397,-9.354167938,17.58611488,-14.81124592,24.44966316,-22.79172516,15.83963394,-13.01791859,15.60529709,-4.591340065,18.49119949,-14.72478771,13.33073711,-2.517175913,8.654996872,-8.435229301,8.851169586,0.017497499,0.010474161,0.134667969,0.145049362,1683.313695,1241.217973,1387.132541,461.5288933,2931.119792,1732.295988,112.6402715,7.188908732,0.45
03-01-03-02-01-01-21,21,data/raw/Actor_21/03-01-03-02-01-01-21.wav,happy,train,3.804,-279.6158447,84.71993256,87.77245331,52.65529251,-34.08374023,43.53794479,31.15958595,29.46426201,-18.41616631,27.22994614,-20.16029739,21.19610405,-7.113522053,25.20624924,-33.3727951,15.82848549,-12.00426865,15.55278206,-5.468406677,17.47155571,-22.67296791,15.42421055,0.877017438,9.657315254,-15.26715946,9.406374931,0.03871236,0.019077666,0.130362956,0.062984464,1793.840856,785.5828971,1478.794395,427.9483459,3352.864583,1302.765837,178.8978651,41.55074388,0.566666667
03-01-03-02-01-02-21,21,data/raw/Actor_21/03-01-03-02-01-02-21.wav,happy,train,3.937,-305.3615723,117.7110367,82.17317963,53.52443695,-34.66649628,41.85469055,29.20569992,30.32248306,-11.25923538,26.78037643,-20.5041523,21.77956963,-4.875038147,23.70818901,-33.75003433,18.44915199,-11.90223122,17.53899956,-5.35212183,16.58365631,-22.2225914,16.22861481,-0.147072554,11.09188557,-13.2756815,10.55360603,0.034573872,0.019933853,0.139205933,0.06322451,1820.299619,714.466115,1510.908169,426.6313377,3396.728516,1218.532812,558.4119456,73.09796616,0.15625
03-01-03-02-02-01-21,21,data/raw/Actor_21/03-01-03-02-02-01-21.wav,happy,train,3.67,-295.4596863,86.34546661,103.3567657,63.03849792,-29.96046257,47.90911102,26.53622437,22.74839592,-13.46307659,27.48719788,-22.20404243,21.6476841,-13.33814144,26.91914177,-34.13333511,19.76758194,-10.26307678,14.59836006,-6.786604404,15.66491413,-20.57772255,13.54332447,-0.735154569,8.913058281,-16.0460453,10.7280817,0.036841001,0.019813944,0.139754972,0.142090704,1711.871971,1098.758578,1420.203593,459.8324102,3110.369318,1587.688349,146.4460618,25.77726646,0.727272727
03-01-03-02-02-02-21,21,data/raw/Actor_21/03-01-03-02-02-02-21.wav,happy,train,3.804,-269.7210693,70.24261475,86.82255554,61.09872055,-30.9916954,47.30620956,23.89704704,28.08914185,-17.90391922,27.7155304,-20.62156105,21.36055183,-11.35571098,23.46180153,-35.17424011,19.0808754,-15.67831707,18.04265785,-6.779173374,17.51844788,-23.44404602,14.2372551,-0.960751653,11.30708027,-15.02375984,11.14531803,0.046191532,0.022856297,0.148109173,0.141091851,1802.381982,1111.750279,1421.721473,399.0693491,3239.493534,1502.758464,182.4773614,40.41968192,0.706896552
03-01-04-01-01-01-21,21,data/raw/Actor_21/03-01-04-01-01-01-21.wav,sad,train,4.304,-504.4665833,129.5927887,101.4463348,61.36923981,1.338690042,34.96346283,36.75424957,26.4412117,-6.696950436,25.71427536,2.307121277,16.12593842,-8.698659897,18.47644043,-20.45588684,16.85794067,-9.344779968,11.42663383,-2.13218236,14.40072727,-13.12973213,13.64137268,-2.432486773,6.831605911,-6.631180286,7.35034132,0.005071288,0.003587432,0.163664641,0.152647601,1650.160998,1019.522565,1513.126478,510.109411,3187.789352,1730.605177,106.661573,10.03494,0.555555556
03-01-04-01-01-02-21,21,data/raw/Actor_21/03-01-04-01-01-02-21.wav,sad,train,4.605,-518.8919678,123.7497025,100.0425491,58.10602951,4.364868641,29.87290192,35.50864792,23.5549221,-8.262989998,25.52701378,5.409295082,14.8455162,-8.929047585,18.57899666,-14.15700912,13.74533176,-8.462872505,13.15975857,-4.97685957,14.88527203,-10.13611984,13.68600655,-1.812781453,7.234980106,-5.688331604,8.390386581,0.004372124,0.003455403,0.161376953,0.152519473,1642.35867,921.1096586,1581.50032,506.3611731,3315.017361,1688.468178,93.39302625,11.85182569,0.833333333
03-01-04-01-02-01-21,21,data/raw/Actor_21/03-01-04-01-02-01-21.wav,sad,train,4.071,-455.1931458,95.30970001,95.47059631,65.20249939,-0.148565769,37.15922928,33.48327255,28.39419174,-9.155500412,24.6954155,4.486564636,12.79827881,-12.7749157,19.82588768,-18.89440155,15.92595673,-5.058099747,11.8837719,0.314995736,15.94440174,-10.86286736,13.50765133,-1.094441295,6.358718872,-5.591722965,6.271793842,0.006491849,0.005440078,0.149221501,0.151608972,1867.7591,1222.879308,1553.045649,473.6949561,3501.760563,1752.396634,93.64181151,9.667561971,0.577464789
03-01-04-01-02-02-21,21,data/raw/Actor_21/03-01-04-01-02-02-21.wav,sad,train,4.204,-463.5569458,110.7512665,98.16168976,63.93652344,-5.436320305,37.32598495,35.12376404,27.79833031,-7.320875645,25.9980278,3.222529173,14.56807613,-11.01593304,20.25387192,-21.64866257,16.19931412,-8.837701797,11.22364616,-2.146814346,14.50778961,-13.58054733,12.47541046,0.112359025,7.442646027,-7.161988735,7.177525997,0.006519273,0.00442207,0.148127375,0.150704483,1802.260757,1171.096877,1508.855159,458.0349632,3362.54223,1635.060302,99.92712317,13.76745753,0.554054054
03-01-04-02-01-01-21,21,data/raw/Actor_21/03-01-04-02-01-01-21.wav,sad,train,4.171,-333.3405457,110.3284912,92.7878952,52.1450386,-32.51487732,38.23508453,30.77223778,26.93598938,1.411705017,26.58874702,-34.12553406,24.9376297,-12.2484045,14.83171558,-31.23431778,17.26319504,-30.99394989,12.19876575,7.441572189,15.90520287,-32.67698669,13.55727673,-3.761707783,12.81740475,-10.37674046,9.828188896,0.025472067,0.013931293,0.130445692,0.088881482,1687.884978,862.1276241,1413.932187,346.6603455,3000.217014,1355.974587,215.2595511,137.0180246,0.361111111
03-01-04-02-01-02-21,21,data/raw/Actor_21/03-01-04-02-01-02-21.wav,sad,train,4.271,-367.4923401,135.021637,81.4046402,52.87179184,-25.53696251,38.67270279,26.83551025,24.30196571,2.251545429,23.81863213,-31.81514359,26.75547218,-13.72632504,16.5773983,-32.98279572,17.9552803,-24.99006462,13.64711285,8.181334496,16.25662613,-29.51101494,15.53381348,-2.218214989,14.68352509,-11.97377491,10.06063843,0.0227488,0.014810594,0.139585024,0.097147982,1763.171252,859.308747,1530.506164,416.4944881,3179.788961,1491.403225,219.305197,122.1000058,0.597402597
03-01-04-02-02-01-21,21,data/raw/Actor_21/03-01-04-02-02-01-21.wav,sad,train,4.271,-386.3186951,114.6495056,90.01760101,65.34823608,-21.67769432,46.26645279,36.23138809,28.66801262,-1.674946308,26.95521545,-23.09141541,21.01736259,-8.779179573,17.8669281,-36.77304077,22.76121521,-12.85996151,8.763972282,-2.261429548,16.51459694,-22.44142532,12.13757515,-4.401640415,8.813483238,-11.77949715,12.45443439,0.017269252,0.011620385,0.158066406,0.158258465,1792.420509,1219.328509,1409.851243,469.3988711,3182.291667,1684.733619,143.027413,14.15179927,0.333333333
03-01-04-02-02-02-21,21,data/raw/Actor_21/03-01-04-02-02-02-21.wav,sad,train,4.138,-383.2169495,130.7000732,98.93611908,60.28353119,-24.44646072,43.92435455,35.97787094,25.98158455,2.660815477,23.20704079,-25.640728,21.74385834,-7.586995602,16.58849335,-33.73657608,20.8328743,-16.73446465,10.79778099,2.267106295,16.29990578,-24.61828232,12.4994173,-2.752628803,13.0848465,-11.19986534,11.42301083,0.017706411,0.010487829,0.145494058,0.13615629,1739.041409,1107.053596,1432.640883,445.1521748,3167.583627,1636.097242,225.6217746,132.3688995,0.61971831
03-01-05-01-01-01-21,21,data/raw/Actor_21/03-01-05-01-01-01-21.wav,angry,train,4.138,-261.9611816,122.9833069,69.69525146,48.22468185,-30.11237526,44.23406601,35.78874207,27.88856888,-16.44413948,28.75271225,-16.96564484,25.22089386,-4.556044579,22.19857025,-33.35110855,17.50163269,-11.65348339,14.95829582,0.203460723,16.25161552,-22.69242477,15.06164265,0.566050529,10.29940128,-10.8128252,11.80986023,0.053323746,0.036701024,0.164592634,0.063034375,2055.440342,728.5681623,1581.615548,397.5656845,3716.852679,1220.684731,156.5067472,23.64493473,0.757142857
03-01-05-01-01-02-21,21,data/raw/Actor_21/03-01-05-01-01-02-21.wav,angry,train,4.004,-267.5879822,114.3950043,76.64855194,50.4175148,-30.36573982,46.92359543,35.84182358,27.85342789,-14.70469284,29.48615265,-15.47619629,25.77487755,-2.668506384,21.03903389,-34.733284,17.51046181,-11.74934101,14.20728111,0.967579842,16.82308197,-23.07377052,13.6560564,1.122249484,11.2290802,-10.72562408,11.44062805,0.050704956,0.032712474,0.14725688,0.06714078,1948.132174,769.1554217,1549.923513,414.606477,3552.35541,1300.750883,148.6618458,23.23931264,0.776119403
03-01-05-01-02-01-21,21,data/raw/Actor_21/03-01-05-01-02-01-21.wav,angry,train,4.071,-249.6928406,117.2009048,69.65530396,62.13251495,-21.92965317,47.4438858,28.10903358,25.77145195,-17.17027283,31.5632,-17.5087471,28.57120132,-3.74281621,19.74922752,-33.00569534,18.79665184,-16.1029911,15.70585823,-3.986459255,17.48960876,-23.7533226,14.64961433,-2.782829285,8.836767197,-10.96533489,11.87206841,0.067877874,0.045481492,0.177304396,0.144188281,2075.26257,1126.577142,1559.411876,406.1416857,3684.001866,1479.322511,164.347668,27.62635813,0.626865672
03-01-05-01-02-02-21,21,data/raw/Actor_21/03-01-05-01-02-02-21.wav,angry,train,3.937,-245.2924805,128.7367096,76.72322845,58.95944977,-27.39902115,48.74771881,33.67682266,29.09264183,-16.72943115,32.33227921,-18.4620266,28.39030647,-5.472743034,22.85688019,-37.57015991,17.55691338,-14.11547565,14.63503647,-1.63116765,14.66699696,-27.18598938,14.74494743,-0.850906253,10.40121365,-13.17181396,11.00772667,0.06371776,0.038821638,0.174171448,0.136354661,2006.096066,1057.366281,1500.338345,375.3500895,3521.728516,1370.224354,155.6846401,28.56078473,0.625
03-01-05-02-01-01-21,21,data/raw/Actor_21/03-01-05-02-01-01-21.wav,angry,train,4.371,-193.851181,109.8326569,61.37696457,48.32040405,-35.62491989,51.14708328,27.21823311,28.29405975,-14.05365849,30.27334976,-23.88722038,25.33359146,-3.357347488,22.32272339,-27.43865967,17.91412735,-11.73873711,14.95883751,1.318711638,11.80500984,-20.33821678,16.01360893,0.125933021,12.63823318,-10.44609547,10.93219948,0.115338683,0.080041371,0.153085938,0.061948267,2044.592966,779.45835,1559.604222,417.8525438,3623.541667,1220.929337,207.8701002,21.28549183,0.786666667
03-01-05-02-01-02-21,21,data/raw/Actor_21/03-01-05-02-01-02-21.wav,angry,train,4.471,-197.6233521,114.855896,56.22409821,48.39564896,-40.96918869,51.18427277,23.7176342,29.20567703,-10.65127182,28.3080883,-21.84290314,21.23464203,-8.709139824,21.93942261,-26.50755692,15.75479984,-11.86517239,12.76690865,0.029564736,12.1574297,-21.12535477,16.73638153,0.389261305,10.81761169,-13.67893791,7.895690441,0.103635043,0.063155808,0.15856161,0.063065623,2169.601425,777.5841347,1623.589286,481.2343802,3855.518196,1432.39684,281.2055991,128.5087475,0.835443038
03-01-05-02-02-01-21,21,data/raw/Actor_21/03-01-05-02-02-01-21.wav,angry,train,4.104,-223.7032776,115.5454483,61.2280426,53.85522842,-31.14032745,50.5018692,22.93579483,26.56009674,-16.12156105,33.03966904,-18.24728203,25.67673492,-9.175723076,21.8131218,-34.28211212,18.46783257,-13.47278023,15.34230328,-4.597361088,14.67644024,-23.6592083,15.68687439,-2.754718065,9.731314659,-9.914093971,11.64945698,0.089160323,0.062370554,0.175120634,0.130123781,2090.630509,993.7778071,1585.548396,414.017493,3784.007353,1372.204401,185.1137447,26.41960974,0.720588235
03-01-05-02-02-02-21,21,data/raw/Actor_21/03-01-05-02-02-02-21.wav,angry,train,4.238,-201.0013885,116.5160751,53.82625198,59.60182571,-38.86060715,54.45337296,25.20980072,30.81441116,-16.74517441,34.59817886,-23.47772408,25.29467583,-8.879224777,19.50392723,-32.2758522,18.97527313,-14.72189808,17.26831055,-3.092544079,15.87395096,-20.95807457,14.17196465,-0.762746394,7.761437893,-9.363629341,9.033443451,0.101859428,0.064214788,0.201914613,0.140849044,2271.411445,1082.12649,1559.86054,464.084883,3872.909331,1468.285764,210.8555466,31.65621016,0.633802817
03-01-03-01-01-01-22,22,data/raw/Actor_22/03-01-03-01-01-01-22.wav,happy,train,3.537,-484.9143066,118.4098969,78.19786072,51.07118988,-17.6558857,31.59570122,-0.093694992,31.31336784,-4.272975445,24.66474342,-15.34401989,19.49891472,-18.86592293,21.48311806,-22.02357483,11.30481339,-10.30206871,16.4687233,-11.31304836,12.10406971,-15.64748287,8.660294533,-6.848698139,10.47168541,-12.03652287,9.936630249,0.006912443,0.00439241,0.127079133,0.082713996,1795.490007,977.5944477,1634.156073,414.1978111,3193.926411,1756.106096,202.536229,33.52334875,0.951612903
03-01-03-01-01-02-22,22,data/raw/Actor_22/03-01-03-01-01-02-22.wav,happy,train,3.437,-439.9459534,81.80384064,73.97632599,48.31321335,-34.14539337,37.03048706,-0.711978376,30.78504753,-8.304785728,21.77661705,-26.78899002,16.27264214,-21.55175781,16.47913361,-29.68404388,13.38798523,-10.56469059,17.77015114,-14.66199875,10.76612759,-16.03077507,9.490332603,-7.005607128,11.61201286,-14.07060146,10.53248882,0.008345663,0.003973952,0.11779536,0.072686932,1767.880207,813.812347,1602.754771,427.879866,3121.173469,1544.192914,229.6065987,48.46671856,0.93877551
03-01-03-01-02-01-22,22,data/raw/Actor_22/03-01-03-01-02-01-22.wav,happy,train,3.503,-431.1113586,68.88043213,65.32952881,59.21460342,-19.82817078,39.30204773,-3.357104063,31.99302483,-13.64794636,21.66677666,-23.68428612,19.63917732,-24.12637901,21.83036613,-27.00871086,14.53630829,-8.953586578,13.48270893,-12.42871189,9.982775688,-18.1696434,8.003525734,-6.422079563,8.730151176,-13.92064095,12.01865387,0.008835927,0.004041988,0.145191866,0.120992593,2058.723808,1192.141395,1665.530239,376.2154205,3449.448529,1799.876511,214.5549886,30.50986828,1
03-01-03-01-02-02-22,22,data/raw/Actor_22/03-01-03-01-02-02-22.wav,happy,train,3.503,-443.8552246,76.11504364,75.24009705,52.16567612,-17.10776138,41.21601486,-8.543833733,31.06300354,-2.201930046,19.49406433,-19.68941689,16.85369301,-23.62034225,23.45009232,-28.35767174,15.71758747,-10.78629112,15.74866676,-11.78327847,10.00627518,-17.7285614,11.58090591,-3.858087301,8.201267242,-15.68053341,10.83081341,0.008965869,0.004408041,0.143372779,0.137646209,1927.743848,1248.971299,1662.166782,409.5421015,3281.709559,1873.85293,188.3987834,30.85946107,1
03-01-03-02-01-01-22,22,data/raw/Actor_22/03-01-03-02-01-01-22.wav,happy,train,3.737,-304.5956421,78.05246735,54.17261124,42.82563782,-46.16598892,38.4796524,-15.47206593,36.24584579,-21.69908333,26.11791611,-34.69913101,18.62445068,-24.71610451,17.38335609,-35.41988373,16.26114655,-15.70077419,14.33198166,-11.57547951,7.323717117,-22.3474617,9.367816925,-13.57653809,10.21948433,-20.14244652,13.74060726,0.031438369,0.019456012,0.136422294,0.059592941,1942.343568,765.0071772,1637.268037,366.9067181,3430.245536,1452.501469,322.7609596,67.9814842,0.892857143
03-01-03-02-01-02-22,22,data/raw/Actor_22/03-01-03-02-01-02-22.wav,happy,train,3.837,-319.8512878,87.85913849,57.36831284,44.85900497,-30.12756157,33.33134079,-9.390385628,36.69110107,-12.41932869,25.01828766,-30.73431587,19.92996025,-23.96833992,22.37059593,-29.27968216,14.63014984,-14.75819874,15.28578758,-10.84166145,9.931569099,-24.66838264,9.219433784,-8.085202217,9.050678253,-16.79722786,11.16839218,0.027909404,0.01356697,0.130957031,0.06929293,1934.629113,858.8457527,1689.983339,343.5955965,3375.390625,1590.034364,294.9979572,51.59988119,0.9
03-01-03-02-02-01-22,22,data/raw/Actor_22/03-01-03-02-02-01-22.wav,happy,train,3.67,-306.8683777,84.60706329,46.5746994,44.6488533,-19.57925224,36.53647614,-17.45962524,33.25480652,-9.572591782,24.64688301,-27.56204796,17.02118492,-24.87440491,19.70394897,-33.69792557,15.28553867,-12.13057995,16.78089142,-18.0208931,9.274136543,-27.2775631,11.22875309,-8.250358582,9.46176815,-20.72203636,12.22674561,0.030055474,0.013590151,0.154619489,0.107500173,2305.343799,1076.734552,1959.615045,344.1636479,4130.301339,1682.385387,314.688454,58.09146847,0.982142857
03-01-03-02-02-02-22,22,data/raw/Actor_22/03-01-03-02-02-02-22.wav,happy,train,3.937,-337.6514893,87.56816101,50.10679626,49.08410263,-34.20431519,40.53913879,-11.51257992,33.32620621,-12.9902153,27.59967422,-31.23300171,19.1087265,-26.19565773,23.00159836,-31.02166557,16.44194794,-11.7262373,15.18270779,-15.41631317,9.027037621,-24.92313576,9.805953026,-9.43759346,8.277661324,-18.64482307,7.73301506,0.024033971,0.012557912,0.165740967,0.13430963,2165.492226,1084.647166,1738.564774,433.5368222,3744.018555,1743.037265,293.8115948,57.83611949,0.9375
03-01-04-01-01-01-22,22,data/raw/Actor_22/03-01-04-01-01-01-22.wav,sad,train,3.604,-480.9938965,83.42469788,72.67351532,51.64896774,-16.10227966,28.84272575,7.253570557,29.24697113,-8.386694908,19.32546043,-21.63741875,18.75553894,-17.20166779,19.24891853,-27.95552826,11.44984245,-6.818243027,19.02160835,-9.597905159,7.757971287,-14.48249531,10.1777153,-5.212327957,13.40359116,-8.339383125,7.963071823,0.006024151,0.002793821,0.129669744,0.094632281,1864.590619,1045.840941,1637.931535,351.8746062,3215.767045,1666.983532,197.1714782,27.56769633,0.945454545
03-01-04-01-01-02-22,22,data/raw/Actor_22/03-01-04-01-01-02-22.wav,sad,train,3.704,-475.8289185,72.90496063,66.85246277,47.14676285,-18.74508858,28.62866211,1.765204191,27.74679947,-8.545734406,19.75937653,-22.77997208,19.69898033,-19.89120674,18.73323631,-27.50300407,11.15619564,-11.14192677,16.24582863,-7.555450916,10.38912868,-15.65244961,9.148696899,-6.33569479,10.15241909,-10.49303436,8.461307526,0.006988413,0.00359114,0.122752223,0.088002612,1849.295857,1016.718153,1653.394558,383.3009816,3208.243534,1701.813072,206.6927372,30.17046177,0.965517241
03-01-04-01-02-01-22,22,data/raw/Actor_22/03-01-04-01-02-01-22.wav,sad,train,3.67,-478.622345,58.90956116,56.13137436,54.26967239,-11.28329849,36.85588837,-3.045989275,26.31306458,-6.547685146,21.02108002,-18.28633881,16.82916451,-27.26571465,20.56561852,-27.44260025,12.12889767,-8.870718002,14.89019299,-7.434650421,8.559767723,-18.73166466,7.27988863,-4.710155964,8.679476738,-10.05645943,8.790431023,0.006929745,0.003678494,0.16214305,0.155019741,2122.747008,1363.705306,1690.139821,381.4021002,3580.953664,1927.348603,208.0493681,24.32334773,0.948275862
03-01-04-01-02-02-22,22,data/raw/Actor_22/03-01-04-01-02-02-22.wav,sad,train,3.704,-456.5742493,66.69789124,56.42172241,59.8328743,-6.834495068,40.08628082,-7.671921253,30.20163155,-7.933168411,19.02630615,-15.37061596,16.99014091,-26.30187225,21.76252747,-28.85877228,11.18025303,-8.040577888,14.9548254,-9.058129311,9.24703598,-18.53586578,9.147709846,-4.040186882,9.008382797,-11.59774876,10.59420109,0.008339661,0.004481407,0.157869038,0.160764875,2172.618838,1442.661766,1682.252622,336.2056601,3532.894737,1969.861264,205.3724789,20.71668582,0.947368421
03-01-04-02-01-01-22,22,data/raw/Actor_22/03-01-04-02-01-01-22.wav,sad,train,3.737,-458.5709534,73.15268707,69.76023102,51.44662857,-21.82023621,26.3021183,3.174416065,33.35706711,-7.859600067,20.97594261,-21.92290878,20.26088715,-17.88951302,18.10694313,-28.98087311,11.82816792,-13.56959248,15.05867958,-8.992444038,9.92214489,-18.67150307,8.862418175,-2.185801029,9.149039268,-12.13169193,10.30548573,0.007541866,0.003704537,0.124680092,0.101366641,1810.443281,956.7378167,1629.0251,372.9501487,3206.627155,1604.675389,209.5729119,23.72144543,0.948275862
03-01-04-02-01-02-22,22,data/raw/Actor_22/03-01-04-02-01-02-22.wav,sad,train,3.637,-447.7882996,76.27240753,55.72645187,48.6873703,-22.11401939,28.73407936,6.533557415,30.19798088,-11.41644287,19.46243668,-23.69376564,19.56903076,-21.37605858,19.42716599,-26.68888855,10.73138237,-12.53663349,15.5032711,-11.85412598,8.23709774,-16.71190262,8.795798302,-2.218290329,10.18145943,-14.34554005,6.215169907,0.009650622,0.005779706,0.142307826,0.109532493,1920.554931,998.1604217,1655.685015,342.0620526,3389.090402,1606.991031,221.0397695,21.28078172,0.946428571
03-01-04-02-02-01-22,22,data/raw/Actor_22/03-01-04-02-02-01-22.wav,sad,train,3.737,-454.967041,69.67500305,55.26917648,56.87722015,-13.22251129,39.23028564,-3.249784231,30.32201576,-5.84454155,18.72180367,-18.4205265,18.97120094,-23.64296722,18.36846161,-31.03616142,11.76568794,-11.63841629,13.79331398,-9.496879578,8.607498169,-22.97375107,10.32090473,-3.353600264,9.215284348,-13.95526218,10.45707321,0.008917769,0.004511149,0.176639952,0.190008512,2157.876889,1513.136961,1646.34937,347.5375084,3481.411638,1987.58439,215.2263598,13.03418689,0.931034483
03-01-04-02-02-02-22,22,data/raw/Actor_22/03-01-04-02-02-02-22.wav,sad,train,3.837,-438.9660645,89.73950195,57.69844055,56.95064163,-17.06911278,38.97982407,6.627842426,30.13181114,-6.764036655,22.79161263,-22.87304115,20.70059586,-23.5467453,20.8658886,-29.94876862,14.684515,-14.7492485,13.23880672,-9.830389977,9.680830002,-21.11792755,10.94478512,-1.257060766,8.040584564,-15.14286995,9.32606411,0.009618855,0.004527703,0.166448778,0.180355998,2060.794261,1380.51351,1616.375442,331.4411257,3439.264113,1817.706334,209.2761386,14.88750944,0.967741935
03-01-05-01-01-01-22,22,data/raw/Actor_22/03-01-05-01-01-01-22.wav,angry,train,3.704,-420.6866455,79.31536865,71.98694611,54.81956863,-8.23596096,29.06916809,5.344508648,39.22429657,-16.36599541,20.95787048,-19.72673988,19.27511597,-15.86681938,18.24858475,-22.73246956,12.91140556,-15.05457401,15.09383011,-2.696086168,10.15171719,-19.84155083,8.790090561,-2.739426374,9.759142876,-15.04728603,8.250933647,0.01072748,0.007477351,0.133472108,0.094053902,1863.762969,967.218723,1637.526661,396.0178178,3307.702851,1711.061573,202.3973034,37.75993566,0.964912281
03-01-05-01-01-02-22,22,data/raw/Actor_22/03-01-05-01-01-02-22.wav,angry,train,3.737,-437.1242065,86.00356293,76.73157501,58.99899292,-8.734510422,29.30617523,2.613991499,41.35241318,-12.77045345,24.02792168,-21.242342,23.80246925,-12.39297295,19.30622482,-24.71225548,13.1460638,-12.81231785,15.66444492,-4.418661594,11.3801651,-19.35131264,10.26654625,-1.998006582,14.63858128,-14.68511868,8.340842247,0.011359447,0.007308753,0.128316945,0.091710846,1807.84417,1014.646891,1607.79282,377.5708424,3188.577586,1766.364761,209.0883812,38.16102971,0.948275862
03-01-05-01-02-01-22,22,data/raw/Actor_22/03-01-05-01-02-01-22.wav,angry,train,3.871,-402.6944275,94.16648865,60.14672852,63.89175797,-19.58640671,42.07141876,-5.181547165,40.65208817,-16.06327057,30.28804207,-21.78985023,23.90859222,-17.66701317,23.58226585,-26.49961662,12.86221504,-13.86659527,13.41151333,-6.193200111,13.14164734,-20.61897469,9.345694542,-0.860481262,10.48308086,-16.91409492,8.263051033,0.013845946,0.009739129,0.174166772,0.18043878,2140.324294,1378.969339,1597.417899,366.6754304,3479.712702,1913.605453,207.806388,46.58546686,0.887096774
03-01-05-01-02-02-22,22,data/raw/Actor_22/03-01-05-01-02-02-22.wav,angry,train,4.037,-399.9717712,93.80615234,58.80913925,61.48860931,-14.7909174,41.84440994,-2.359253645,41.99549103,-18.67456055,27.0774765,-20.98324966,22.46998024,-18.65215492,22.87296295,-29.46590042,11.6792078,-17.24956322,11.59773922,-7.142410755,11.08375835,-23.5028019,8.451111794,-3.815547466,11.2770443,-14.08133411,8.398328781,0.016037397,0.012653661,0.160396747,0.177916004,2070.535059,1327.049515,1630.42159,369.6308717,3457.322761,1914.798075,204.8190298,34.26361839,0.955223881
03-01-05-02-01-01-22,22,data/raw/Actor_22/03-01-05-02-01-01-22.wav,angry,train,3.871,-287.6720276,80.61469269,47.78060532,43.87989044,-31.03142738,36.46655655,0.289904654,40.9878006,-27.09026337,27.12874222,-23.34482193,21.21166801,-19.41802406,21.68634033,-29.4254818,15.25389099,-9.776857376,17.45577812,-13.08658123,12.5417099,-18.22979164,10.01856518,-8.625098228,9.998687744,-14.43842983,13.39552498,0.039446581,0.023375483,0.147371419,0.082247325,2084.493973,849.3740569,1689.923825,338.6439124,3665.494792,1415.281682,277.3426693,36.76966761,0.85
